molecule_chembl_id;canonical_smiles;standard_value;clase;Molecule;num_atoms;heavy_atoms;molecular_weight;log_p
CHEMBL5169466;CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccn1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C;1.2;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9340ba0>;116;50;702.5043838320018;3.387600000000008
CHEMBL4575066;CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/C(=O)c2ccccc2)[nH]c1=O;1.4;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9340c80>;47;27;364.15354050000053;0.5759999999999997
CHEMBL2024544;CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cc(F)ccc2F)[nH]c1=O;2.6;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9340d60>;45;27;372.1397822560005;1.0195999999999996
CHEMBL94657;C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1;3.5;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9340f20>;76;35;507.26545903200105;4.477520000000005
CHEMBL5197739;CC[C@H](C)[C@@H]([C@@H](CC(=O)OC(C)(C)C)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C;4.2;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341000>;85;34;485.38287173200143;3.333300000000003
CHEMBL498271;C=C(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1;6.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93410e0>;43;23;316.13107374000055;3.488100000000003
CHEMBL4778826;COc1ccc(/C=C/C(=O)c2nnn(-c3ccc(Cl)cc3)c2C)cc1OC;9.77;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93411c0>;45;27;383.1036691160005;4.142420000000004
CHEMBL204241;c1ccc(CNc2ccccc2-c2cnc(Nc3ccc4c(c3)OCCO4)o2)nc1;10.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93412a0>;50;30;400.15354050000053;4.863500000000004
CHEMBL2369093;CCCCCC(NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)P(=O)(OCC)OCC;20.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341380>;145;69;973.5329802620023;6.535800000000006
CHEMBL5183440;COc1ccc(N(C)c2cc(C#N)nc3ccccc23)cc1/C=C/C(=O)NO;20.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341460>;46;28;374.1378904360005;3.401580000000001
CHEMBL381122;c1ccc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCO4)o2)nc1;30.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341540>;45;29;388.12838837200036;3.6110000000000015
CHEMBL159;CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1;70.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341620>;117;59;810.4203794360016;3.9909000000000034
CHEMBL2369084;CCOP(=O)(OCC)C(Cc1ccccc1)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;70.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341700>;143;71;993.501680134002;6.198200000000007
CHEMBL381049;c1ccc(CNc2ccsc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;75.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93417e0>;46;29;407.10521040400045;4.320000000000002
CHEMBL2369081;CCOP(=O)(OCC)[C@@H](C)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;80.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93418c0>;133;65;917.4703800060018;4.975400000000004
CHEMBL5206193;O=C(Nc1ccccc1C(=O)N/N=C/c1ccc(O)cc1O)c1ccco1;87.6;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93419a0>;42;27;365.10117058000037;2.707
CHEMBL2369090;CCOP(=O)(OCC)C(C)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;100.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341a80>;133;65;917.4703800060018;4.975400000000004
CHEMBL2369086;CCOP(=O)(OCC)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;100.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341b60>;147;74;1032.512579166002;6.679500000000007
CHEMBL2369089;CCOP(=O)(OCC)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;100.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341c40>;147;74;1032.512579166002;6.679500000000007
CHEMBL1782692;NS(=O)(=O)c1ccc(NC(=O)c2ccccc2NC(=O)c2ccco2)cc1;108.4;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341d20>;42;27;385.0732415800004;2.4316000000000004
CHEMBL378544;CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O;130.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341e00>;124;64;908.3877589800018;3.3381000000000043
CHEMBL202930;COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O;130.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341ee0>;41;25;332.1160923720004;3.8886000000000016
CHEMBL376464;CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O;150.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9341fc0>;124;64;908.3877589800018;3.3381000000000043
CHEMBL4761168;COc1cc(Cc2nnc(S)n2/N=C\c2cccc(Cl)c2Cl)cc(OC)c1OC;170.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93420a0>;47;29;452.04766679600044;4.372400000000003
CHEMBL205166;c1ccc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;190.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342180>;48;30;402.1440384360004;3.653500000000002
CHEMBL2369091;CCOP(=O)(OCC)[C@H](C)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;200.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342260>;133;65;917.4703800060018;4.975400000000004
CHEMBL2369088;CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32;200.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342340>;139;71;968.5047777560019;5.019000000000005
CHEMBL374257;COc1cc(C(=O)c2n[nH]c3c(C#CCO)c(OC)ccc23)cc(OC)c1OC;240.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342490>;49;29;396.1321363600005;2.1721000000000004
CHEMBL578405;COc1ccc([C@@H]2C[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1O;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342570>;46;24;330.1467238040006;3.6977000000000033
CHEMBL2369078;C=CCC(NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)P(=O)(OCC)OCC;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342650>;137;67;943.4860300700021;5.531600000000006
CHEMBL2369080;CCOP(=O)(OCC)C(NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342730>;139;67;945.501680134002;5.611500000000006
CHEMBL388562;CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342880>;157;82;1137.5157959400021;2.3853000000000106
CHEMBL2369096;CCOC(=O)CC(NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)P(=O)(OCC)OCC;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342960>;142;70;989.4915093740021;4.9087000000000085
CHEMBL2369087;CCOP(=O)(CNC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)OCC;300.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342a40>;130;64;903.4547299420019;4.5869000000000035
CHEMBL4545705;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccc(N)cc2)cc(OC)c1OC;330.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342420>;59;33;442.18925731200073;5.291720000000005
CHEMBL4585046;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC;360.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342b20>;59;33;442.18925731200073;5.291720000000005
CHEMBL4536640;COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC;380.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342c00>;58;33;443.1845062800007;4.565500000000003
CHEMBL4286471;COc1cc(C(=O)c2c[nH]c3cc(-c4cccs4)ccc23)cc(OC)c1OC;380.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342ce0>;47;28;393.1034790880005;5.153200000000004
CHEMBL4854277;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccoc2)cc(OC)c1OC;380.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342dc0>;51;31;421.1325509600005;5.133200000000005
CHEMBL383065;c1cnc(NCC2CCCO2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;390.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342ea0>;50;29;395.1593541520005;3.237300000000001
CHEMBL4864675;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccsc2)cc(OC)c1OC;390.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9342f80>;54;31;433.13477921600065;5.771020000000005
CHEMBL203974;c1ccc(CNc2ccccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;390.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343060>;49;30;401.1487894680005;4.2585000000000015
CHEMBL2425492;COc1cc(-c2ncoc2-c2ccc(OC)c3[nH]cnc23)cc(OC)c1OC;390.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343140>;47;28;381.1324707080005;3.9193000000000016
CHEMBL229110;COc1cc(C2C(C#N)=C(N)Oc3c2ccc2[nH]ccc32)cc(Br)c1OC;400.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343220>;43;27;425.0375034720004;4.1657800000000025
CHEMBL373137;COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc2c1OCO2;400.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343300>;46;27;365.13755608800045;2.7080800000000007
CHEMBL224542;CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C;400.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93433e0>;150;78;1080.494332224002;3.2691000000000106
CHEMBL2369079;CCOP(=O)(OCC)[C@@H](NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C;400.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93434c0>;139;67;945.501680134002;5.611500000000006
CHEMBL4562168;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccc(N)c2)cc(OC)c1OC;410.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93435a0>;56;33;446.16418543600065;5.122400000000004
CHEMBL4864923;CCOc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1;420.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343680>;38;22;317.10433781200044;3.183300000000001
CHEMBL4878768;COc1ccc2c(c1)CCCN2c1nc(Cl)nc2cnn(C)c12;420.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343760>;39;23;329.1043378120005;3.1096000000000013
CHEMBL4873209;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccoc2)cc(OC)c1OC;420.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343840>;54;31;417.1576228360006;5.302520000000006
CHEMBL4566171;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2cccc(N)c2)cc(OC)c1OC;420.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343920>;59;33;442.18925731200073;5.291720000000006
CHEMBL4848963;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccncc2)cc(OC)c1OC;440.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343a00>;56;32;428.1736072480007;5.104520000000005
CHEMBL15778;COc1cccc(-c2cc(O)c3cc(N4CCCC4)ccc3n2)c1;440.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343ae0>;44;24;320.1524778800006;4.216200000000003
CHEMBL4475841;COc1cccc(-c2cn(-c3ccccc3)cc2C(=O)c2cc(OC)c(OC)c(OC)c2)c1;450.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343bc0>;58;33;443.17327290000065;5.409700000000005
CHEMBL4875613;COc1ccc(N(C)c2nc(Cl)nc3cnn(C)c23)cc1;450.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343ca0>;35;21;303.0886877480004;2.7932000000000006
CHEMBL4878868;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccco2)cc(OC)c1OC;460.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343d80>;54;31;417.1576228360006;5.302520000000006
CHEMBL4845944;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccn2)cc(OC)c1OC;460.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343e60>;56;32;428.1736072480007;5.104520000000006
CHEMBL4847641;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccoc2)cc(OC)c1OC;470.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9343f40>;54;31;417.1576228360006;5.302520000000006
CHEMBL4559506;COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccc(N)cc2)cc(OC)c1OC;470.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93600b0>;58;33;443.1845062800007;4.565500000000003
CHEMBL4293692;COc1cc(Sc2c[nH]c3cc(-c4cccs4)ccc23)cc(OC)c1OC;470.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360190>;46;27;397.0806354680005;6.073400000000004
CHEMBL4857244;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccco2)cc(OC)c1OC;470.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360270>;51;31;421.1325509600005;5.133200000000005
CHEMBL4116552;COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1;480.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360350>;52;28;372.1950113880007;4.644020000000004
CHEMBL4526074;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccc2Cl)cc(OC)c1OC;480.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360430>;57;33;461.13938592800065;6.362920000000006
CHEMBL4516294;COc1ccc(-c2cn(-c3ccccc3)cc2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1;480.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360510>;58;33;443.17327290000065;5.409700000000005
CHEMBL4857653;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2nccs2)cc(OC)c1OC;490.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93605f0>;53;31;434.1300281840006;5.166020000000005
CHEMBL4870429;COc1cccc2cc(N(C)c3nc(Cl)nc4cnn(C)c34)ccc12;490.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93606d0>;41;25;353.1043378120005;3.9464000000000024
CHEMBL3393099;COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1O;490.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93607b0>;43;26;348.11617262400046;5.103000000000004
CHEMBL224082;CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360890>;143;74;1023.472868508002;4.15290000000001
CHEMBL90555;CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360970>;116;60;824.3996439920015;3.5175000000000027
CHEMBL225259;CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)C(O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc([N+](=O)[O-])c4)C21)C3(C)C;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360a50>;158;86;1196.480138704002;1.9337000000000095
CHEMBL387904;CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360b30>;144;75;1047.468845748002;0.7265000000000115
CHEMBL203642;c1cnc(NCc2ccc3c(c2)OCO3)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360c10>;52;33;445.1386187080005;3.9872000000000023
CHEMBL4586068;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360cf0>;56;33;446.16418543600065;5.122400000000004
CHEMBL4444616;COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccccc2F)cc(OC)c1OC;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360dd0>;56;33;446.1641854360006;5.122400000000004
CHEMBL3545252;CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O;500.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360eb0>;120;61;861.3782994280018;0.7855000000000025
CHEMBL238102;COc1ccc(S(=O)(=O)Oc2c3ccccc3cc3sccc23)cc1;510.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9360f90>;39;25;370.03335092800046;4.8308000000000035
CHEMBL4577436;COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2c(F)cc(F)cc2F)cc(OC)c1OC;510.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361070>;54;34;467.13444278000054;5.818400000000004
CHEMBL4549567;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccc2Cl)cc(OC)c1OC;510.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361150>;54;33;465.11431405200057;6.193600000000005
CHEMBL4866397;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccsc2)cc(OC)c1OC;520.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361230>;54;31;433.13477921600065;5.771020000000005
CHEMBL4450761;COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC;520.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361310>;58;35;473.15868545600057;4.891500000000004
CHEMBL4471770;COc1ccccc1-c1cn(-c2ccccc2)cc1C(=O)c1cc(OC)c(OC)c(OC)c1;550.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93613f0>;58;33;443.1732729000006;5.409700000000005
CHEMBL4875751;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccsc2)cc(OC)c1OC;550.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93614d0>;51;31;437.10970734000057;5.601700000000005
CHEMBL49847;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](OC(=O)c1ccncc1)CC2;560.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e93615b0>;59;34;479.14025852000066;4.700800000000004
CHEMBL392633;COc1ccc(S(=O)(=O)Oc2c3ccccc3cc3ccccc23)cc1;560.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361690>;42;26;364.0769299920005;4.769300000000004
CHEMBL4862699;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccco2)cc(OC)c1OC;560.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361770>;54;31;417.1576228360006;5.302520000000006
CHEMBL4867095;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccnc2)cc(OC)c1OC;560.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361850>;53;32;432.1485353720006;4.9352000000000045
CHEMBL4854386;COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2nccs2)cc(OC)c1OC;560.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361930>;53;31;434.1300281840006;5.166020000000005
CHEMBL4280053;COc1cc(Sc2c[nH]c3c(-c4cccs4)cccc23)cc(OC)c1OC;570.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361a10>;46;27;397.0806354680005;6.073400000000004
CHEMBL4854987;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccncc2)cc(OC)c1OC;580.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361af0>;53;32;432.1485353720006;4.9352000000000045
CHEMBL5188659;C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(O)c1NC(=O)CO;580.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361bd0>;51;28;389.1474520760006;2.4189000000000003
CHEMBL4278554;COc1cc(Sc2c[nH]c3cc(-c4ccsc4)ccc23)cc(OC)c1OC;580.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361cb0>;46;27;397.0806354680005;6.073400000000004
CHEMBL4452086;COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2F)cc(OC)c1OC;590.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361d90>;56;33;446.1641854360006;5.122400000000004
CHEMBL4282273;COc1cc(Sc2c[nH]c3cc(-c4ccco4)ccc23)cc(OC)c1OC;590.0;active;<rdkit.Chem.rdchem.Mol object at 0x7f54e9361e70>;46;27;381.1034790880005;5.604900000000004
